Area,N,P,K,ph,Avg Temp,Min Temp,Max Temp,Avg Humidity,Min Relative Humidity,Max Relative Humidity,Rainfall,Season_enc,District_enc,Crop_enc
-0.24185089629578224,-0.11426142598917416,0.8324466138893982,-0.7737472084735751,1.1102192330275356,0.6590527851336562,0.36525171225469805,0.7182181756335093,-2.352258025199529,-2.403396421159841,-2.143061935245201,-0.6911623949411695,0.3508125558845378,-1.4537010881393357,1.002357058179737
-0.06924415940219189,0.055902359193517416,0.6347455957009253,-0.6776075836058911,0.8791500978479568,0.6590527851336562,0.36525171225469805,0.7182181756335093,-2.352258025199529,-2.403396421159841,-2.143061935245201,-0.86759260538846,0.3508125558845378,-0.4158022122131522,1.002357058179737
-0.31470659983666655,-0.7759673701517117,-0.008742427092137673,-0.5240260445090877,0.8213828140530613,1.185502242293329,1.1902954417696945,0.7182181756335093,0.01852799155954619,-0.01405494983134393,0.04711644241006265,-0.137333459688987,0.3508125558845378,0.18508661069148033,1.286642510115932
-0.3330907493282915,-0.6224788779490612,0.9274582682615286,-0.6872820112655323,-1.1041933124434398,0.13260332797398333,0.36525171225469805,-0.1693733470307576,0.18786984989948016,0.3272795460727271,0.04711644241006265,0.09054386267235598,0.3508125558845378,-0.19729718570237675,-1.2719265573098228
-0.3130043637726272,0.30110496278639354,0.7859005003838598,1.2657430725245258,0.7636155302581658,0.13260332797398333,0.36525171225469805,-0.1693733470307576,0.01852799155954619,-0.01405494983134393,0.04711644241006265,3.211241919993147,-0.951330118796061,1.605369283011521,-0.2769274755331404
0.9127758259421106,1.2944218468929287,0.20911257838739297,0.8449054693301354,-0.6227992808193145,0.34318311083785247,-0.9548182549692963,1.605809698297776,0.18786984989948016,0.3272795460727271,0.04711644241006265,2.5912862398265606,-0.951330118796061,-1.1259435483731726,-1.5562120092460179
-0.34092103522287254,0.09076888087905756,0.5243785224403702,-0.718723901159366,0.7828712915231304,0.6590527851336562,0.36525171225469805,0.7182181756335093,-2.352258025199529,-2.403396421159841,-2.143061935245201,1.4620975080076348,0.3508125558845378,-0.8528122652347031,1.002357058179737
-0.3085785500061249,-0.7907477434749299,1.1520312695047448,-0.6038400727011273,-0.8731241772638595,0.13260332797398333,0.36525171225469805,-0.1693733470307576,0.18786984989948016,0.3272795460727271,0.04711644241006265,2.5912862398265606,0.3508125558845378,-1.1259435483731726,-1.2719265573098228
-0.2855983631415936,2.1380400781104596,1.6194118319211825,0.9664404668043773,-0.4109859069047005,0.13260332797398333,-0.4597920172602984,0.7182181756335093,0.695895424919282,0.3272795460727271,0.9857643185480329,0.06014195194826885,1.6529552305651367,0.7859754335961129,-1.4140692832779205
-0.3262818050721341,0.33824538806012117,0.5493310781340608,1.0952312850233503,0.5710579176085164,1.185502242293329,1.1902954417696945,0.7182181756335093,0.695895424919282,0.6686140419767981,0.6728816931687095,1.3756486598758153,-0.951330118796061,-1.2351960616285602,1.4287852360840296
1.2396051502376664,-0.7657348040048684,1.3180617362358407,-0.6763982801484358,1.1487307555574664,-1.9731945006647083,-1.2848357467752949,-1.9445563923592915,1.3732628582790178,1.0099485378808692,1.6115295693066798,-0.42515535659833387,0.3508125558845378,-0.6889334953516215,0.29164342833924956
-0.31334481098543504,0.4492876799499399,1.0541404740910347,1.1411848164066456,0.8213828140530613,0.13260332797398333,0.36525171225469805,-0.1693733470307576,0.01852799155954619,-0.01405494983134393,0.04711644241006265,1.3756486598758153,-0.951330118796061,-1.672206114650111,-0.2769274755331404
-0.18891135470415837,-0.6933488731142357,-1.490540349825157,-0.04453722362812307,-1.1812163575033,0.13260332797398333,0.36525171225469805,-0.1693733470307576,0.01852799155954619,-0.01405494983134393,0.04711644241006265,-0.6479357671858119,-0.951330118796061,-1.726832371277805,-0.4190702015012379
-0.3570922778312464,1.8166617043133049,-0.10951236354742726,0.5758354500463657,-0.25693981678498024,-0.7097158034814933,-0.12977452545429982,-1.0569648696950245,-0.4894975834602557,0.3272795460727271,-1.204414059107231,0.5612481508128057,1.6529552305651367,-0.30654969895776446,-0.8454983794055304
3.7233377912774857,1.7052404284921217,0.021488553844448966,0.6381145781053057,0.33998878242893604,0.34318311083785247,-0.9548182549692963,1.605809698297776,0.18786984989948016,0.3272795460727271,0.04711644241006265,0.5612481508128057,0.3508125558845378,1.2229854866176637,-1.840497461182213
0.6702071868165028,1.356575211636718,-0.019299277577929853,0.5734168431314555,0.45552335001872535,0.34318311083785247,-0.9548182549692963,1.605809698297776,0.18786984989948016,0.3272795460727271,0.04711644241006265,-0.137333459688987,-0.951330118796061,0.5674704070853374,-1.5562120092460179
-0.32730314671055777,-0.7464066235052753,0.9341762640252138,-0.6292354453076854,-1.6433546278624607,0.13260332797398333,0.36525171225469805,-0.1693733470307576,0.18786984989948016,0.3272795460727271,0.04711644241006265,-0.137333459688987,0.3508125558845378,0.18508661069148033,-1.2719265573098228
-0.3562411597992267,-0.7429957681229942,-1.5356468928099056,-1.2151429704447028,1.2064980393523619,0.6590527851336562,0.36525171225469805,0.7182181756335093,1.0345791415991499,0.6686140419767981,1.2986469439273562,-0.9653268619914951,-0.951330118796061,0.23971286731917418,0.718071606243542
-0.34568729620218275,0.46255211754769987,0.7292773932327921,1.158115064811018,0.5325463950785855,1.185502242293329,1.1902954417696945,0.7182181756335093,0.695895424919282,0.6686140419767981,0.6728816931687095,-1.0578300383626131,-0.951330118796061,-1.289822318256254,1.4287852360840296
-0.35351758209676376,-0.7251835233488595,0.9183409882965256,-0.5657470137912902,-0.8923799385288258,0.7643426765655907,1.3553041876726937,-0.1693733470307576,-2.352258025199529,-2.06206192525577,-2.4559445606245247,0.18598061562043464,0.3508125558845378,0.8406016902238067,-1.6983547352141153
-0.35828384307607397,-0.8312990241309388,-1.4032064048972395,0.5389516945939838,-0.29545133931490947,-0.6044259120495588,-2.109879476290291,1.2507730892320694,0.865237283259216,1.0099485378808692,0.6728816931687095,-0.86759260538846,-0.951330118796061,-0.4158022122131522,-0.7033556534374329
-0.35011310996868505,0.20749593173934502,0.19375715949896788,0.9380218355541815,1.0524519492326416,1.185502242293329,1.1902954417696945,0.7182181756335093,0.695895424919282,0.6686140419767981,0.6728816931687095,1.4620975080076348,-0.951330118796061,-0.8528122652347031,1.4287852360840296
-0.35641138340563067,-0.8661655458164791,-1.2784436264287857,0.7505797996486341,-0.025870681605399917,-0.6044259120495588,-2.109879476290291,1.2507730892320694,0.865237283259216,1.0099485378808692,0.6728816931687095,-1.0578300383626131,-0.951330118796061,-1.289822318256254,-0.7033556534374329
-0.2922370837913471,-0.7126770536138286,0.8943481462833615,-0.5965842519563965,-1.585587344067565,-1.7626147178008391,-1.2848357467752949,-1.5895197832935846,-0.15081386678038777,-0.355389445735415,0.04711644241006265,0.06014195194826885,-0.951330118796061,0.7859754335961129,-1.1297838313417254
-0.3455170725957788,-0.7274574269370468,-0.03465469646635494,-0.5935609933127586,0.20519845357418043,1.185502242293329,1.1902954417696945,0.7182181756335093,0.01852799155954619,-0.01405494983134393,0.04711644241006265,0.09054386267235598,0.3508125558845378,-0.5796809820962338,1.286642510115932
-0.3547091473415913,-0.5898862598517083,-0.14598148340743672,-0.5796540035520245,0.5710579176085164,1.185502242293329,1.1902954417696945,0.7182181756335093,0.01852799155954619,-0.01405494983134393,0.04711644241006265,0.09054386267235598,0.3508125558845378,0.731349176968419,1.286642510115932
-0.34381483653173944,-0.692211921320142,1.2470429238768752,-0.8027704914524983,-1.373773970152951,0.13260332797398333,0.36525171225469805,-0.1693733470307576,0.18786984989948016,0.3272795460727271,0.04711644241006265,-0.6911623949411695,0.3508125558845378,-0.36117595558545834,-1.2719265573098228
-0.31725995393272555,-0.7517123985443793,0.8919488620820452,-0.7664913877288442,-1.0656817899135105,0.13260332797398333,0.36525171225469805,-0.1693733470307576,0.18786984989948016,0.3272795460727271,0.04711644241006265,0.09054386267235598,0.3508125558845378,-0.5796809820962338,-1.2719265573098228
-0.35692205422484247,1.4134228013414034,0.10162464616841738,0.6338820160042127,0.16668693104425122,-0.7097158034814933,-0.12977452545429982,-1.0569648696950245,-0.4894975834602557,0.3272795460727271,-1.204414059107231,0.09054386267235598,1.6529552305651367,-0.5796809820962338,-0.8454983794055304
-0.19844387666277874,-0.7213936840352138,-0.9679762507784413,0.1223466535006867,-1.8744237630420408,1.5013719165891328,1.520312933575693,0.8957364801663626,0.01852799155954619,0.6686140419767981,-0.5786488083485842,0.06014195194826885,-0.951330118796061,1.2776117432453575,0.8602143322116396
0.034762464110612554,2.1399349977672824,1.4226705274132367,1.0541149674698755,-0.9694029835886842,0.13260332797398333,-0.4597920172602984,0.7182181756335093,0.695895424919282,0.3272795460727271,0.9857643185480329,0.06014195194826885,1.6529552305651367,1.2776117432453575,-1.4140692832779205
-0.3080678791869131,-0.7592920771716707,-1.5658778737464925,-1.2230034429181609,0.8984058591129215,-1.4467450435050353,-1.2848357467752949,-1.0569648696950245,0.526553566579348,1.0099485378808692,0.04711644241006265,-1.0578300383626131,1.6529552305651367,-1.289822318256254,0.14950070237115207
-0.05460492925145346,-0.7858209523671904,-1.0231597874087188,-0.07658376525068446,-1.8551680017770764,1.5013719165891328,1.520312933575693,0.8957364801663626,0.01852799155954619,0.6686140419767981,-0.5786488083485842,-0.137333459688987,-0.951330118796061,-0.7435597519793155,0.8602143322116396
-0.2464469336686885,-0.7240465715547657,0.5176605266766842,-0.5669563172487454,-1.373773970152951,-1.7626147178008391,-1.2848357467752949,-1.5895197832935846,-0.15081386678038777,-0.355389445735415,0.04711644241006265,-0.9653268619914951,-0.951330118796061,0.23971286731917418,-1.1297838313417254
1.337653947526333,1.5718380846517936,0.11218149665420957,0.5649517189292694,0.0511523634544602,0.34318311083785247,-0.9548182549692963,1.605809698297776,0.18786984989948016,0.3272795460727271,0.04711644241006265,0.09054386267235598,-0.951330118796061,-0.5796809820962338,-1.5562120092460179
